"CWE-ID","Project-Name","Method-ID","Fix Commit","Parent Commit","Badness","Tool-ID","Size","Start","End"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMap","4e4d653edb6b8f68e12b7c415e07e068b1574b8","d1fb59bc6fbbe98bcdc7b53a384f405e2ac831b2","true","TOOL ID","12","282","294"
"CWE-20","activemq","activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/JmsFrameTranslator.java$createXStream","6f03921b31d9fefeddb0f4fa63150ed1f94a14b","756fa656b37df24bfe41679f8db238c021fe5f8b","true","TOOL ID","38","243","281"
"CWE-20","activemq","activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/JmsFrameTranslator.java$convertFrame","6f03921b31d9fefeddb0f4fa63150ed1f94a14b","756fa656b37df24bfe41679f8db238c021fe5f8b","true","TOOL ID","40","64","104"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/marshaller/MarshallerContext.java$isSystemType","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","","false","TOOL ID","0","87","87"
"CWE-502","logging-log4j2","log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/ObjectInputStreamLogEventBridge.java$wrapStream","5dcc19215827db29c993d0305ee2b0d8dd05939d","5aff929bb44e63c0dbf0cdc7cfb5d5fbd50660ef","true","TOOL ID","3","41","44"
"CWE-502","logging-log4j2","log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/ObjectInputStreamLogEventBridge.java$logEvents","5dcc19215827db29c993d0305ee2b0d8dd05939d","5aff929bb44e63c0dbf0cdc7cfb5d5fbd50660ef","true","TOOL ID","8","31","39"
"CWE-362","core","impl/src/main/java/org/jboss/weld/logging/ServletLogger.java$unableToDissociateContext","8e413202fa1af08c09c580f444e4fd16874f9c65","6808b11cd6d97c71a2eed754ed4f955acd789086","true","TOOL ID","2","62","64"
"CWE-264","tomcat80","java/org/apache/catalina/session/StandardManager.java$doLoad","2e5cc28052e84ba45196949ba602484221bbf33c","2f40294215953fedd3ab69f659b1b5e7fe4071c7","true","TOOL ID","67","176","243"
"CWE-189","tomcat","java/org/apache/tomcat/util/http/Parameters.java$processParameters","c2508191c17acd5e530d80a623a4ac28a8b23128","","false","TOOL ID","165","205","370"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/SizeExportLogsFunction.java$estimateLogFileSize","aa469239860778eb46e09dd7b390aee08f152480","82f41a489fb5a127fc760c209f1f05190a76da9e","true","TOOL ID","25","74","99"
"CWE-295","uaa","common/src/main/java/org/cloudfoundry/identity/uaa/ldap/ProcessLdapProperties.java$process","90b6f8c06afd96efd39f87deaaf9a94cd0fd082","7964980977c0e44eb42d264a6a1e4e9957b50d7c","true","TOOL ID","6","33","39"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/GetSubscriptionQueueSizeFunction.java$getRequiredPermissions","aa469239860778eb46e09dd7b390aee08f152480","82f41a489fb5a127fc760c209f1f05190a76da9e","true","TOOL ID","3","105","108"
"CWE-640","uaa","scim/src/main/java/org/cloudfoundry/identity/uaa/scim/endpoints/PasswordChange.java$PasswordChange","cd31cc397fe17389d95b83d6a9caa46eebc54faf","7c70a85f4c7b5a9b1603bc57cab14a7ffef2168b","true","TOOL ID","3","10","13"
"CWE-640","uaa","scim/src/main/java/org/cloudfoundry/identity/uaa/scim/endpoints/PasswordChange.java$setUserId","cd31cc397fe17389d95b83d6a9caa46eebc54faf","7c70a85f4c7b5a9b1603bc57cab14a7ffef2168b","true","TOOL ID","2","33","35"
"CWE-79","syncope","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/RealmValidator.java$isValid","36fb466afd64894170fa5e2e030ce6895120b1a","","false","TOOL ID","33","31","64"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/GetSubscriptionQueueSizeFunction.java$execute","6df14c8b1e3c644f9f810149e80bba0c2f073dab","6501fb55edc11291e06d285227d5714a416916b0","true","TOOL ID","59","39","98"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/GetSubscriptionQueueSizeFunction.java$getId","6df14c8b1e3c644f9f810149e80bba0c2f073dab","6501fb55edc11291e06d285227d5714a416916b0","true","TOOL ID","3","100","103"
"CWE-863","geode","geode-lucene/src/main/java/org/apache/geode/cache/lucene/internal/directory/DumpDirectoryFiles.java$optimizeForWrite","aa469239860778eb46e09dd7b390aee08f152480","","false","TOOL ID","3","94","97"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$lifecycleEvent","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","133","232","365"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$getEnvContext","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","2","210","212"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$createObjectName","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","33","761","794"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$addService","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","124","950","1074"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$addResource","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","38","1080","1118"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$createNamingContext","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","93","657","750"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$processGlobalResourcesChange","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","100","551","651"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$removeResourceLink","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","9","1283","1292"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$addResourceLink","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","28","1151","1179"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$containerEvent","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","127","378","505"
"CWE-863","tomcat","java/org/apache/catalina/core/NamingContextListener.java$getCompContext","b3406e6c318378cbf440f902f9fdbb8b440aef4e","","false","TOOL ID","3","201","204"
"CWE-310","commons-compress","src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java$BZip2CompressorOutputStream","1ce57d976c4f25fe99edcadf079840c278f3cb84","6e95697e783767f3549f00d7d2e1b002eac4a3d4","true","TOOL ID","17","379","396"
"CWE-310","commons-compress","src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java$initBlock","1ce57d976c4f25fe99edcadf079840c278f3cb84","6e95697e783767f3549f00d7d2e1b002eac4a3d4","true","TOOL ID","13","527","540"
"CWE-200","email-ext-plugin","src/main/java/hudson/plugins/emailext/plugins/recipients/RecipientProviderUtilities.java$addUsers","af2cc9bf649781c3c84c6891298db0d8601b193d","","false","TOOL ID","35","178","213"
"CWE-20","oozie","core/src/main/java/org/apache/oozie/command/wf/SubmitXCommand.java$execute","d50df341432df1049c6c85bf2dcda9eb0be04d73","","false","TOOL ID","152","126","278"
"CWE-119","tomcat","java/org/apache/coyote/http11/AbstractHttp11Processor.java$addInputFilter","40e5880dfc51517334acda5f12beacdec52ca283","","false","TOOL ID","19","808","827"
"CWE-119","tomcat","java/org/apache/coyote/http11/AbstractHttp11Processor.java$initializeFilters","40e5880dfc51517334acda5f12beacdec52ca283","","false","TOOL ID","21","754","775"
"CWE-320","bc-java","core/src/main/java/org/bouncycastle/crypto/params/DHPublicKeyParameters.java$validate","1127131c89021612c6eefa26dbe5714c194e7495","63c5f15d8a26b66cbff0503e28ac945a6899a85c","true","TOOL ID","15","19","34"
"CWE-264","jenkins","core/src/main/java/hudson/model/Descriptor.java$newInstancesFromHeteroList","36342d71e29e0620f803a7470ce96c61761648d8","0de3e9b14ed75f70279435e78eb9f6a3a1a179df","true","TOOL ID","15","929","944"
"CWE-20","spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/SimpleMessageConverter.java$createMessage","4150f107e60cac4a7735fcf7cb4c1889a0cbab6c","06689e778e62aa35a7c8dd5552a2f74fefd5747b","true","TOOL ID","31","126","157"
"CWE-20","spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/SimpleMessageConverter.java$fromMessage","4150f107e60cac4a7735fcf7cb4c1889a0cbab6c","06689e778e62aa35a7c8dd5552a2f74fefd5747b","true","TOOL ID","36","85","121"
"CWE-20","spring-amqp","spring-amqp/src/main/java/org/springframework/amqp/support/converter/SimpleMessageConverter.java$createObjectInputStream","4150f107e60cac4a7735fcf7cb4c1889a0cbab6c","06689e778e62aa35a7c8dd5552a2f74fefd5747b","true","TOOL ID","2","168","170"
"CWE-254","conscrypt","src/platform/java/org/conscrypt/TrustManagerImpl.java$TrustManagerImpl","c4ab1b959280413fb11bf4fd7f6b4c2ba38bd779","de55e62f6c7ecd57d0a91f2b497885c3bdc661d3","true","TOOL ID","49","116","165"
"CWE-254","conscrypt","src/platform/java/org/conscrypt/TrustManagerImpl.java$checkTrusted","c4ab1b959280413fb11bf4fd7f6b4c2ba38bd779","de55e62f6c7ecd57d0a91f2b497885c3bdc661d3","true","TOOL ID","99","249","348"
"CWE-254","conscrypt","src/platform/java/org/conscrypt/TrustManagerImpl.java$cleanupCertChainAndFindTrustAnchors","c4ab1b959280413fb11bf4fd7f6b4c2ba38bd779","de55e62f6c7ecd57d0a91f2b497885c3bdc661d3","true","TOOL ID","66","360","426"
"CWE-287","neo4j","enterprise/security/src/main/java/org/neo4j/server/security/enterprise/auth/LdapRealm.java$getLdapContextUsingStartTls","46de5d01ae2741ffe04c36270fc62c6d490f65c9","7c427b08211400cb3900ae7d6846d66cbd76be9a","true","TOOL ID","40","211","251"
"CWE-264","tomcat","java/org/apache/catalina/security/SecurityClassLoad.java$securityClassLoad","ce70ee6b8fe437a498a375215011056702b0c481","","false","TOOL ID","18","35","53"
"CWE-284","hbase","hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKUtil.java$isSecureZooKeeper","942e09b71eef5bd9fdb1c8711125c4bc1193bcdc","19a57f1e7e57b83e17e0ef91e35b02dfd5af2893","true","TOOL ID","17","996","1013"
"CWE-284","hbase","hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKUtil.java$createACL","942e09b71eef5bd9fdb1c8711125c4bc1193bcdc","19a57f1e7e57b83e17e0ef91e35b02dfd5af2893","true","TOOL ID","30","1019","1049"
"CWE-200","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/authentication/UaaAuthenticationDetails.java$toString","a61bfabbad22f646ecf1f00016b448b26a60daf","","false","TOOL ID","13","104","117"
"CWE-89","ranger","security-admin/src/main/java/org/apache/ranger/db/XXPortalUserRoleDao.java$findByRoleUserId","8618870d1b4acfae4114dd247a362cfa8493ab9","","false","TOOL ID","12","46","58"
"CWE-200","xstream","xstream/src/java/com/thoughtworks/xstream/io/xml/JDomDriver.java$createReader","696ec886a23dae880cf12e34e1fe09c5df8fe94","","false","TOOL ID","10","92","102"
"CWE-200","jenkins","core/src/main/java/hudson/model/User.java$doContextMenu","6867e4469525d16319b1bae9c840b933fe4e23c4","727d58f690abf64f543407e1de3545eca76ad30e","true","TOOL ID","2","1059","1061"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/RebalanceFunction.java$getRequiredPermissions","aa469239860778eb46e09dd7b390aee08f152480","82f41a489fb5a127fc760c209f1f05190a76da9e","true","TOOL ID","3","97","100"
"CWE-347","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/asymmetric/ec/SignatureSpi.java$decode","843c2e60f67d71faf81d236f448ebbe56c62c647","b0c3ce99d43d73a096268831d0d120ffc89eac7f","true","TOOL ID","11","365","376"
"CWE-287","spring-security","ldap/src/main/java/org/springframework/security/ldap/authentication/AbstractLdapAuthenticationProvider.java$authenticate","a7005bd74241ac8e2e7b38ae31bc4b0f641ef973","","false","TOOL ID","32","54","86"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/CloseDurableClientFunction.java$execute","6df14c8b1e3c644f9f810149e80bba0c2f073dab","","false","TOOL ID","34","40","74"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/CloseDurableClientFunction.java$getRequiredPermissions","6df14c8b1e3c644f9f810149e80bba0c2f073dab","","false","TOOL ID","3","76","79"
"CWE-770","guava","android/guava/src/com/google/common/util/concurrent/AtomicDoubleArray.java$readObject","f89ece5721b2f637fe754937ff1f3c86d80bb196","","false","TOOL ID","10","247","257"
"CWE-22","tomcat","java/org/apache/catalina/mapper/Mapper.java$internalMapWrapper","c584c7c4ab0686e4125eefcd0afb32fb8269da3d","c11cd2dcfd7f0d1ecd5f38c988b6740e1680101a","true","TOOL ID","191","832","1023"
"CWE-345","async-http-client","api/src/main/java/org/asynchttpclient/AsyncHttpClientConfigBean.java$configureDefaults","3c9152e2c75f7e8b654beec40383748a14c6b51b","","false","TOOL ID","28","47","75"
"CWE-264","openjpa","openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java$instantiate","ad5cd6fb86af8809b367f709b6e041218055de2f","","false","TOOL ID","22","103","125"
"CWE-611","lucene-solr","lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/CoreParser.java$parseXML","d28baa3fc5566b47f1ca7cc2ba1aba658dc634a","","false","TOOL ID","22","165","187"
"CWE-611","lucene-solr","lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/CoreParser.java$getSpanQuery","d28baa3fc5566b47f1ca7cc2ba1aba658dc634a","","false","TOOL ID","3","193","196"
"CWE-264","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/account/UaaResetPasswordService.java$changePasswordCodeAuthenticated","66132926f1bac0b878da5841be2f93fa5075d88f","08c0e1fc8dbe5168144c4ffa26ee99dee1dd20f7","true","TOOL ID","51","76","127"
"CWE-22","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceHttpRequestHandler.java$isInvalidPath","9beae9ae4226c45cd428035dae81214439324676","e42e2330b327b71692ed83be614c4e5469f42cd8","true","TOOL ID","2","202","204"
"CWE-22","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceHttpRequestHandler.java$getResource","9beae9ae4226c45cd428035dae81214439324676","e42e2330b327b71692ed83be614c4e5469f42cd8","true","TOOL ID","35","158","193"
"CWE-89","ranger","security-admin/src/main/java/org/apache/ranger/db/XXPortalUserDao.java$findAllXPortalUser","da3a3233d5679284142eb2887c91a754a0da70b","","false","TOOL ID","11","92","103"
"CWE-78","xstream","xstream/src/java/com/thoughtworks/xstream/mapper/CachingMapper.java$realClass","6344867dce6767af7d0fe34fb393271a6456672d","","false","TOOL ID","20","37","57"
"CWE-755","cxf","rt/transports/http/src/main/java/org/apache/cxf/transport/https/AllowAllHostnameVerifier.java$verify","8ed6208f987ff72e4c4d2cf8a6b1ec9b27575d4","724586694f85a5d654b52ce4a9e4700f1fccbd5c","true","TOOL ID","8","33","41"
"CWE-399","Openfire","src/java/org/jivesoftware/openfire/spi/ConnectionManagerImpl.java$createClientListeners","c9cd1e521673ef0cccb8795b78d3cbaefb8a576a","9d4ff701f3e7871d0a1addb146fe7c8da1825a40","true","TOOL ID","17","311","328"
"CWE-399","Openfire","src/java/org/jivesoftware/openfire/spi/ConnectionManagerImpl.java$createClientSSLListeners","c9cd1e521673ef0cccb8795b78d3cbaefb8a576a","9d4ff701f3e7871d0a1addb146fe7c8da1825a40","true","TOOL ID","65","374","439"
"CWE-611","spring-integration","spring-integration-xml/src/main/java/org/springframework/integration/xml/splitter/XPathMessageSplitter.java$splitDocument","59c69ed40d3755ef59f80872e0ea711adbb13620","","false","TOOL ID","34","247","281"
"CWE-611","spring-integration","spring-integration-xml/src/main/java/org/springframework/integration/xml/splitter/XPathMessageSplitter.java$XPathMessageSplitter","59c69ed40d3755ef59f80872e0ea711adbb13620","","false","TOOL ID","2","138","140"
"CWE-611","spring-integration","spring-integration-xml/src/main/java/org/springframework/integration/xml/splitter/XPathMessageSplitter.java$TransformFunctionIterator","59c69ed40d3755ef59f80872e0ea711adbb13620","","false","TOOL ID","5","371","376"
"CWE-863","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/util/TokenValidation.java$getClaims","a1d523c7f150e56bf06df8b83ed1d416d6c1d3b","","false","TOOL ID","2","494","496"
"CWE-269","uaa","login/src/main/java/org/cloudfoundry/identity/uaa/invitations/InvitationsController.java$acceptInvitation","96a294013c0c9a13ef32afc49d2b759f5107dc4","","false","TOOL ID","56","207","263"
"CWE-310","bc-java","prov/src/main/java/org/bouncycastle/jcajce/provider/asymmetric/util/DHUtil.java$generatePublicKeyParameter","413b42f4d770456508585c830cfcde95f9b0e93b","1127131c89021612c6eefa26dbe5714c194e7495","true","TOOL ID","13","21","34"
"CWE-502","camel","components/camel-snakeyaml/src/main/java/org/apache/camel/component/snakeyaml/SnakeYAMLDataFormat.java$SnakeYAMLDataFormat","6b979d07fd4be6ac913368f2abeae690d3325d37","","false","TOOL ID","11","73","84"
"CWE-200","tomcat","java/org/apache/coyote/AbstractProtocol.java$process","a4efd3ca1ccbdfc398136d76c0d8b7ad5a1e4905","3443b1de82625bca5a42df3d8648eea5d84b67ba","true","TOOL ID","179","574","753"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/IgniteSystemProperties.java$snapshot","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","","false","TOOL ID","13","988","1001"
"CWE-79","cxf","distribution/src/main/release/samples/jax_rs/spring_boot/src/main/java/sample/rs/service/SampleRestApplication.java$rsServer","1f824d8039c7a42a4aa46f844e6c800e1143c7e7","","false","TOOL ID","8","43","51"
"CWE-552","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/view/json/MappingJackson2JsonView.java$writePrefix","2bd1daa75ee0b8ec33608ca6ab065ef3e1815543","161fd986566b12fc6eb776cd5e48e3fdb9910e72","true","TOOL ID","13","220","233"
"CWE-552","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/view/json/MappingJackson2JsonView.java$getJsonpParameterValue","2bd1daa75ee0b8ec33608ca6ab065ef3e1815543","161fd986566b12fc6eb776cd5e48e3fdb9910e72","true","TOOL ID","10","169","179"
"CWE-264","tomcat80","java/org/apache/catalina/session/ManagerBase.java$willAttributeDistribute","5430f30c79383e4d2d87785468905fcb00bace58","","false","TOOL ID","36","869","905"
"CWE-863","geode","geode-connectors/src/main/java/org/apache/geode/connectors/jdbc/internal/cli/DescribeMappingFunction.java$getFunctionResult","aa469239860778eb46e09dd7b390aee08f152480","82f41a489fb5a127fc760c209f1f05190a76da9e","true","TOOL ID","3","34","37"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/util/annotationfactory/AnnotationFactory.java$create","e8c42b689df8c6752d635d02c6518da3fece3870","1d6d3f5be47a90d9bfa8532e09018be3a927569e","true","TOOL ID","16","37","53"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/util/annotationfactory/AnnotationFactory.java$getProxyInstance","e8c42b689df8c6752d635d02c6518da3fece3870","1d6d3f5be47a90d9bfa8532e09018be3a927569e","true","TOOL ID","8","55","63"
"CWE-94","geronimo","framework/modules/geronimo-jmx-remoting/src/main/java/org/apache/geronimo/jmxremoting/JMXSecureConnector.java$doStart","ee031c5e62b0d358250d06c2aa6722518579a6c5","","false","TOOL ID","34","135","169"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/ListDeployedFunction.java$getId","aa469239860778eb46e09dd7b390aee08f152480","","false","TOOL ID","3","83","86"
